scenario_id,policy_style,layer,layer_fraction,effect,contrast
toy-18a57916bc,explicit,48,0.7619047619047611,1.7429592609405518,conceal prompt − reveal prompt
toy-18a57916bc,explicit,49,0.777777777777777,1.9370901584625235,conceal prompt − reveal prompt
toy-18a57916bc,explicit,50,0.793650793650793,1.44925570487976,conceal prompt − reveal prompt
toy-18a57916bc,explicit,51,0.8095238095238091,1.223273992538451,conceal prompt − reveal prompt
toy-18a57916bc,explicit,52,0.825396825396825,1.2650499343872061,conceal prompt − reveal prompt
toy-18a57916bc,explicit,53,0.8412698412698411,1.5880703926086415,conceal prompt − reveal prompt
toy-18a57916bc,explicit,54,0.8571428571428571,1.4190287590026847,conceal prompt − reveal prompt
toy-18a57916bc,explicit,55,0.873015873015873,2.028622150421142,conceal prompt − reveal prompt
toy-18a57916bc,explicit,56,0.8888888888888881,1.8795187473297117,conceal prompt − reveal prompt
toy-18a57916bc,explicit,57,0.9047619047619041,2.0288655757904044,conceal prompt − reveal prompt
toy-18a57916bc,explicit,58,0.92063492063492,2.0524665117263785,conceal prompt − reveal prompt
toy-18a57916bc,explicit,59,0.9365079365079361,16.714454650878906,conceal prompt − reveal prompt
toy-18a57916bc,explicit,60,0.9523809523809521,16.082477569580078,conceal prompt − reveal prompt
toy-18a57916bc,explicit,61,0.968253968253968,11.998388767242432,conceal prompt − reveal prompt
toy-18a57916bc,explicit,62,0.9841269841269841,8.307968378067017,conceal prompt − reveal prompt
toy-18a57916bc,indirect,0,0.0,-0.006272077560424472,conceal prompt − reveal prompt
toy-18a57916bc,indirect,1,0.015873015873015,-0.006731986999511497,conceal prompt − reveal prompt
toy-18a57916bc,indirect,2,0.031746031746031,-0.007744073867798074,conceal prompt − reveal prompt
toy-18a57916bc,indirect,3,0.047619047619047006,0.002652764320373535,conceal prompt − reveal prompt
toy-18a57916bc,indirect,4,0.063492063492063,0.002545952796935813,conceal prompt − reveal prompt
toy-18a57916bc,indirect,5,0.079365079365079,-0.0031011104583738014,conceal prompt − reveal prompt
toy-18a57916bc,indirect,6,0.09523809523809501,0.027263879776000532,conceal prompt − reveal prompt
toy-18a57916bc,indirect,7,0.11111111111111101,0.008912801742553489,conceal prompt − reveal prompt
toy-18a57916bc,indirect,8,0.126984126984126,0.008253812789916437,conceal prompt − reveal prompt
toy-18a57916bc,indirect,9,0.14285714285714202,0.010216236114501953,conceal prompt − reveal prompt
toy-18a57916bc,indirect,10,0.158730158730158,0.014322757720947488,conceal prompt − reveal prompt
toy-18a57916bc,indirect,11,0.174603174603174,0.023594379425048995,conceal prompt − reveal prompt
toy-18a57916bc,indirect,12,0.19047619047619002,0.04159808158874556,conceal prompt − reveal prompt
toy-18a57916bc,indirect,13,0.206349206349206,0.028781414031982505,conceal prompt − reveal prompt
toy-18a57916bc,indirect,14,0.22222222222222202,0.021664619445801503,conceal prompt − reveal prompt
toy-18a57916bc,indirect,15,0.23809523809523803,0.015575647354126032,conceal prompt − reveal prompt
toy-18a57916bc,indirect,16,0.253968253968253,0.0264267921447755,conceal prompt − reveal prompt
toy-18a57916bc,indirect,17,0.269841269841269,-0.0004568099975589268,conceal prompt − reveal prompt
toy-18a57916bc,indirect,18,0.28571428571428503,-0.0007687807083129883,conceal prompt − reveal prompt
toy-18a57916bc,indirect,19,0.301587301587301,0.0027098655700684704,conceal prompt − reveal prompt
toy-18a57916bc,indirect,20,0.317460317460317,0.004981756210327037,conceal prompt − reveal prompt
toy-18a57916bc,indirect,21,0.33333333333333304,-0.001580953598022572,conceal prompt − reveal prompt
toy-18a57916bc,indirect,22,0.349206349206349,0.0005855560302739926,conceal prompt − reveal prompt
toy-18a57916bc,indirect,23,0.365079365079365,0.017679691314697044,conceal prompt − reveal prompt
toy-18a57916bc,indirect,24,0.38095238095238004,0.009253740310668501,conceal prompt − reveal prompt
toy-18a57916bc,indirect,25,0.396825396825396,-0.015264511108398993,conceal prompt − reveal prompt
toy-18a57916bc,indirect,26,0.412698412698412,-0.004686832427978516,conceal prompt − reveal prompt
toy-18a57916bc,indirect,27,0.42857142857142805,0.002674102783203125,conceal prompt − reveal prompt
toy-18a57916bc,indirect,28,0.44444444444444403,-0.018371343612671565,conceal prompt − reveal prompt
toy-18a57916bc,indirect,29,0.46031746031746,-0.039899110794067605,conceal prompt − reveal prompt
toy-18a57916bc,indirect,30,0.47619047619047605,-0.020806789398192915,conceal prompt − reveal prompt
toy-18a57916bc,indirect,31,0.49206349206349204,0.018188714981079546,conceal prompt − reveal prompt
toy-18a57916bc,indirect,32,0.507936507936507,0.05889534950256348,conceal prompt − reveal prompt
toy-18a57916bc,indirect,33,0.5238095238095231,0.17165255546569802,conceal prompt − reveal prompt
toy-18a57916bc,indirect,34,0.539682539682539,0.20415973663330095,conceal prompt − reveal prompt
toy-18a57916bc,indirect,35,0.555555555555555,1.2191392183303833,conceal prompt − reveal prompt
toy-18a57916bc,indirect,36,0.5714285714285711,1.096633315086365,conceal prompt − reveal prompt
toy-18a57916bc,indirect,37,0.587301587301587,1.1058113574981687,conceal prompt − reveal prompt
toy-18a57916bc,indirect,38,0.603174603174603,0.9931753873825065,conceal prompt − reveal prompt
toy-18a57916bc,indirect,39,0.6190476190476191,1.189515829086303,conceal prompt − reveal prompt
toy-18a57916bc,indirect,40,0.634920634920634,1.1254003047943115,conceal prompt − reveal prompt
toy-18a57916bc,indirect,41,0.65079365079365,1.4067523479461665,conceal prompt − reveal prompt
toy-18a57916bc,indirect,42,0.6666666666666661,1.3552942276000974,conceal prompt − reveal prompt
